ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4300,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,15
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",633,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,11
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4300,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,26
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,14
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",633,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,16
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,19
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",633,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",1151,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,26
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,14
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,11
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,17
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",633,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",1151,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,13
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,22
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",1151,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,20
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,14
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",1151,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,20
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,12
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",1151,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,15
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,11
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",1151,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4300,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,13
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,11
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,19
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,19
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",633,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,13
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4300,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,16
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",418,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,12
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,18
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",633,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4300,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",88,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",132,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",597,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",3131,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4020,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",4300,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5050,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",7171,22
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",11,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"DELGADO CERETTA, Alvaro Luis",44,2
