ACTO,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,1711,5
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,11303,3
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,8,NAB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,177,1
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,190,4
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,195,4
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,949,5
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,1609,17
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,1624,3
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,11303,3
2024-06-30,Frente Amplio,Colonia,9,NAB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,190,3
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,195,4
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,949,2
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,1567,7
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,1609,8
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,1624,1
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,1711,4
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,2001,3
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,10,NAB,Departamental,11303,4
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,176,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,177,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,190,3
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,195,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,949,3
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,1441,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,1609,7
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,1624,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,1711,5
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,2001,4
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,11,NAB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,195,3
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,1609,7
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,12,NAB,Departamental,11303,4
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,152,3
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,195,2
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,949,3
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,1609,9
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,1711,3
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,2001,3
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,13,NAB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,177,1
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,195,1
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,949,3
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,1609,7
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,2001,4
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,14,NAB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,195,5
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,813,3
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,1567,4
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,1609,14
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,15,NAB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,177,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,195,7
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,1609,5
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,16,NAB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,119,1
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,195,3
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,949,5
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,1567,3
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,1609,11
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,17,NAB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,195,5
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,949,2
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,1567,4
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,1609,10
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,1680,4
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,18,NAB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,119,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,195,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,1567,3
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,1609,9
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,1711,6
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,2949,4
2024-06-30,Frente Amplio,Colonia,19,NAB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,119,1
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,311,6
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,1609,6
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,20,NAB,Departamental,319000,2
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,152,4
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,195,4
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,311,3
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,1609,6
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,2001,3
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,11303,3
2024-06-30,Frente Amplio,Colonia,21,NAB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,195,3
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,1567,3
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,1609,15
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,1711,3
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,22,NAB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,119,1
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,195,1
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,311,3
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,1567,4
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,1609,4
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,2001,8
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,23,NAB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,177,1
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,195,2
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,1567,5
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,1609,5
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,1624,1
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,1711,4
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,24,NAB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,1609,4
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,25,NAB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,177,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,190,3
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,195,5
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,813,2
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,1609,8
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,26,NAB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,119,2
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,195,4
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,1609,5
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,1624,1
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,1711,6
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,2001,7
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,27,NAB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,195,3
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,1609,8
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,1711,6
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,2001,7
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,2949,4
2024-06-30,Frente Amplio,Colonia,28,NAB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,119,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,195,3
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,1567,12
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,1609,6
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,2001,3
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,29,NAC,Departamental,5098,1
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,195,2
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,1609,3
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,30,NAC,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,190,1
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,949,2
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,1609,6
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,1711,3
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,31,NAC,Departamental,11303,3
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,195,1
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,949,2
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,1567,4
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,1609,10
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,1711,6
2024-06-30,Frente Amplio,Colonia,32,NAC,Departamental,2001,2
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,195,2
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,949,4
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,1567,3
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,1609,3
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,1711,3
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,33,NAC,Departamental,11828,2
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,195,2
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,949,3
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,2001,3
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,34,NAC,Departamental,319000,2
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,190,2
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,1567,6
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,1609,11
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,1711,7
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,2001,1
2024-06-30,Frente Amplio,Colonia,35,NAC,Departamental,5098,2
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,949,2
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,1609,1
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,1711,8
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,2001,4
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,5098,1
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,11303,4
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,11828,2
2024-06-30,Frente Amplio,Colonia,36,NAC,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,190,3
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,195,3
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,1609,10
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,1680,2
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,1711,5
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,2001,5
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,37,NAD,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,195,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,311,2
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,949,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,1609,3
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,1711,8
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,2001,4
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,2949,1
2024-06-30,Frente Amplio,Colonia,38,NAD,Departamental,11303,1
