PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",567,6
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",817,4
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1001,12
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1358,6
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,830,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",41090,2
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",90,8
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",800,3
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1001,15
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1358,7
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
Frente Amplio,Canelones,831,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",9393,2
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",90,6
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",817,2
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1001,11
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1358,7
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",5005,2
Frente Amplio,Canelones,832,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",8704,1
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",567,3
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",817,3
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1001,11
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",8704,1
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",80008,1
Frente Amplio,Canelones,833,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",90,1
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1001,7
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1358,7
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,834,CMG,Departamental,"COSSE GARRIDO, Ana Carolina",9393,2
Frente Amplio,Canelones,835,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
Frente Amplio,Canelones,835,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,835,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,6
Frente Amplio,Canelones,835,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,835,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,836,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,7
Frente Amplio,Canelones,836,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
Frente Amplio,Canelones,836,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
Frente Amplio,Canelones,836,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,2
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,10
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,837,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,2
Frente Amplio,Canelones,838,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,11
Frente Amplio,Canelones,838,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,2
Frente Amplio,Canelones,838,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,17
Frente Amplio,Canelones,838,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,838,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,838,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,12
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,11
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,2
Frente Amplio,Canelones,839,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,3
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,11
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,3
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,840,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,3
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,8
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,841,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",80008,1
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,12
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,5
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,9
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,8
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",80008,1
Frente Amplio,Canelones,842,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,2
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,6
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,10
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,4
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,2
Frente Amplio,Canelones,843,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,2
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,9
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,2
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,12
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,5
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,7
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",9393,1
Frente Amplio,Canelones,844,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,3
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,3
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",800,2
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,7
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,845,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,3
Frente Amplio,Canelones,846,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,6
Frente Amplio,Canelones,846,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,846,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,10
Frente Amplio,Canelones,846,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,4
Frente Amplio,Canelones,846,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,5
Frente Amplio,Canelones,846,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,8
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,20
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,3
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,847,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",172030,1
Frente Amplio,Canelones,848,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
Frente Amplio,Canelones,848,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,14
Frente Amplio,Canelones,848,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,5
Frente Amplio,Canelones,848,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,848,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,848,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,2
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,7
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,3
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,21
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,3
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",41090,1
Frente Amplio,Canelones,849,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,850,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,8
Frente Amplio,Canelones,850,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,12
Frente Amplio,Canelones,850,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,850,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,2
Frente Amplio,Canelones,850,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,6
Frente Amplio,Canelones,850,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,16
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",9393,1
Frente Amplio,Canelones,851,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",172030,1
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,9
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,20
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,5
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,10
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",4545,1
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
Frente Amplio,Canelones,852,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,10
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,4
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,20
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,3
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,5
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",4545,1
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",9393,1
Frente Amplio,Canelones,853,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,2
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,4
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,22
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,4
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,5
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",80008,1
Frente Amplio,Canelones,854,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,11
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,13
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,2
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",8704,2
Frente Amplio,Canelones,855,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,2
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,7
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,27
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,5
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,6
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",4545,1
Frente Amplio,Canelones,856,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",90,7
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1001,14
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
Frente Amplio,Canelones,857,CMH,Departamental,"COSSE GARRIDO, Ana Carolina",99000,3
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",90,15
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1001,8
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1358,8
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1808,2
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",2040,3
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
Frente Amplio,Canelones,858,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",90,6
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1001,15
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1358,5
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",2040,5
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
Frente Amplio,Canelones,859,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",90,5
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1001,16
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1358,4
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",5005,2
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
Frente Amplio,Canelones,860,CMI,Departamental,"COSSE GARRIDO, Ana Carolina",8704,1
